"Date de déclaration du cas";"Cas confirmés";"Moyenne mobile (7 jours)";"Annotations 1"
"2022-05-03 00:00:00";1556;1174,14
"2022-05-04 00:00:00";1270;1134
"2022-05-05 00:00:00";1171;1103,43
"2022-05-06 00:00:00";1046;1037
"2022-05-07 00:00:00";665;960,29
"2022-05-08 00:00:00";671;917,43
"2022-05-09 00:00:00";880;864,57
"2022-05-10 00:00:00";1019;825,14
"2022-05-11 00:00:00";970;810,29
"2022-05-12 00:00:00";801;787,29
"2022-05-13 00:00:00";770;759,14
"2022-05-14 00:00:00";561;709,86
"2022-05-15 00:00:00";510;658,14
"2022-05-16 00:00:00";683;634,43
"2022-05-17 00:00:00";674;599,14
"2022-05-18 00:00:00";608;572,86
"2022-05-19 00:00:00";635;549,71
"2022-05-20 00:00:00";523;522,86
"2022-05-21 00:00:00";377;517,86
"2022-05-22 00:00:00";348;526,43
"2022-05-23 00:00:00";495;518,14
"2022-05-24 00:00:00";639;518
"2022-05-25 00:00:00";668;521,43
"2022-05-26 00:00:00";577;528,71
"2022-05-27 00:00:00";522;556,29
"2022-05-28 00:00:00";401;561,71
"2022-05-29 00:00:00";399;558,29
"2022-05-30 00:00:00";688;556,29
"2022-05-31 00:00:00";677;549,29
"2022-06-01 00:00:00";644;549,71
"2022-06-02 00:00:00";563;552,14
"2022-06-03 00:00:00";473;560,86
"2022-06-04 00:00:00";404;562,14
"2022-06-05 00:00:00";416;581,43
"2022-06-06 00:00:00";749;603,43
"2022-06-07 00:00:00";686;624,14
"2022-06-08 00:00:00";779;638
"2022-06-09 00:00:00";717;649,86
"2022-06-10 00:00:00";618;657,43
"2022-06-11 00:00:00";501;673,43
"2022-06-12 00:00:00";499;687,86
"2022-06-13 00:00:00";802;707
"2022-06-14 00:00:00";798;724,57
"2022-06-15 00:00:00";880;739,71
"2022-06-16 00:00:00";851;749,57
"2022-06-17 00:00:00";741;774,86
"2022-06-18 00:00:00";607;
"2022-06-19 00:00:00";568;
"2022-06-20 00:00:00";979;
"2022-06-21 00:00:00";630;
